168
430.454 -605.434 28.4436 0
430.399 -650.801 28.2242 0
430.427 -696.178 28.3339 0
430.557 -741.573 28.2247 0
434.806 -786.091 28.7607 0
435.956 -795.169 28.5413 0
438.017 -802.983 28.5413 0
441.419 -810.675 28.7607 0
445.415 -816.837 28.5413 0
449.553 -821.623 28.5413 0
457.606 -828.119 28.7607 0
464.625 -832.158 28.5413 0
472.847 -835.287 28.7607 0
480.252 -836.727 28.5413 0
486.604 -837.13 28.7607 0
509.208 -837.15 31.1489 0
531.946 -837.131 33.7547 0
554.721 -837.131 33.7547 0
577.32 -837.12 33.7547 0
583.569 -836.999 33.8634 0 
591.083 -835.434 33.8634 0
599.138 -832.474 33.8634 0
606.281 -828.304 33.8547 0
613.514 -822.384 33.9741 0
619.436 -817.808 33.9741 0
629.418 -812.769 33.9741 0
638.668 -811.14 33.9741 0
647.534 -810.605 33.7547 0
658.976 -810.742 33.9741 0
681.57 -809.642 33.9741 0
704.36 -810.763 33.9741 0 
726.95 -810.742 33.9741 0 
749.75 -810.742 33.7547 0
780.54 -810.718 31.4059 0
813.30 -809.535 28.8598 0
819.45 -809.354 28.9861 0
827.14 -807.716 28.8774 0
835.18 -804.76 28.8774 0
842.46 -800.659 28.8774 0 
849.54 -794.685 28.8774 0
865.77 -778.478 31.3258 0
881.60 -762.619 33.7669 0
897.63 -746.934 36.2153 0
913.69 -730.532 38.8757 0
929.87 -714.356 38.8758 0
945.64 -698.603 38.6564 0 
962.10 -682.153 41.3232 0
977.73 -666.497 43.7652 0
982.08 -661.953 43.6545 0
986.25 -655.708 43.5458 0
989.92 -647.652 43.5458 0
992.08 -639.739 43.5458 0
993.01 -630.358 43.7652 0
993.01 -607.731 46.2127 0
992.93 -585.046 48.6547 0
992.78 -578.897 48.544 0
991.31 -571.483 48.544 0
988.35 -563.428 48.544 0
984.28 -556.184 48.4353 0
978.28 -548.927 48.6547 0
961.97 -532.542 48.6547 1 #Bailie Stn, St Marks
946.27 -516.838 48.6547 0
941.72 -512.505 48.544 0
935.27 -508.203 48.4353 0
927.32 -504.466 48.4353 0
919.44 -502.357 48.4353 0
910.02 -501.478 48.6546 0
885.49 -502.988 46.213 0
860.78 -504.308 43.7594 0
815.44 -504.287 38.8699 0
769.96 -504.21 33.4374 0
724.48 -504.088 28.2242 0
712.60 -502.959 28.2242 0
702.72 -500.227 28.2242 0
693.00 -495.845 28.2242 0
685.05 -490.479 28.2242 0
679.26 -485.081 28.2242 0
671.74 -475.975 28.2242 0
666.63 -467.091 28.2242 0
662.853 -457.126 28.4436 0
661.05 -447.626 28.4436 0
660.78 -439.685 28.4436 0
660.756 -417.119 28.2242 0
660.701 -394.304 28.4436 0
660.805 -371.745 28.2242 0
660.725 -348.93 28.2242 0
660.78 -326.343 28.4436 0
660.801 -303.555 28.4436 0
661.837 -291.65 28.2242 0
664.576 -281.842 28.2242 0
669.07 -272.005 28.2242 0
674.27 -264.226 28.2242 0 
679.71 -258.392 28.4436 0
696.03 -241.724 28.4436 0
700.37 -237.185 28.3329 0
704.61 -230.777 28.3329 0
708.27 -222.933 28.2242 0
710.44 -214.885 28.3329 0
711.30 -205.604 28.4436 0
711.30 -183.011 28.4436 0
711.30 -160.23 28.4436 1 #Rothwell Stn, Hep Heights
711.30 -137.664 28.2242 0
711.30 -114.849 28.4436 0
711.30 -92.2901 28.2242 0
711.30 -69.4754 28.2242 0
711.07 -63.2338 28.3329 0
709.60 -55.9194 28.3329 0
706.60 -47.8645 28.3329 0
702.49 -40.5354 28.2242 0
696.55 -33.2882 28.4436 0
680.65 -17.3728 28.2242 0
664.474 -1.1795 28.4436 0
659.866 3.1124 28.2242 0
653.548 7.3547 28.2242 0
645.718 10.9916 28.2242 0
637.619 13.1267 28.3329 0
628.339 14.0565 28.4436 0
605.773 14.0565 28.2242 0
582.958 14.0565 28.2242 0
576.807 13.9100 28.2242 0
569.302 12.3798 28.3329 0
561.215 9.3877 28.2242 0
554.018 5.2742 28.2242 0
546.717 -0.7168 28.2242 0
530.889 -16.5514 28.4436 0
514.608 -32.7968 28.2242 0
498.805 -48.6356 28.4436 0
482.597 -64.8438 28.4436 0
466.621 -80.8198 28.4436 0
450.440 -96.9653 28.2242 0
446.121 -101.519 28.2242 0
441.925 -107.880 27.8329 0
438.322 -115.773 28.2242 0
436.162 -123.686 28.2242 0
435.258 -133.045 28.2242 0
435.258 -155.618 28.2242 0
435.258 -178.426 28.2242 0
435.258 -200.992 28.2242 0
435.212 -223.807 28.4436 0
435.394 -230.058 28.2242 0
436.907 -237.443 28.2242 0
439.926 -245.550 28.2242 0
444.064 -252.761 28.2242 0
450.030 -260.048 28.2242 0
471.484 -280.675 28.4436 0
478.927 -289.621 28.2242 0
484.094 -298.452 28.4436 0
487.939 -308.684 28.4436 0
489.742 -318.084 28.4436 0
490.017 -326.039 28.4436 0
490.017 -348.807 28.2242 0
490.017 -371.413 28.4436 0
490.017 -394.161 28.4436 0
490.017 -416.794 28.2242 0
490.017 -439.542 28.4436 0
490.017 -462.175 28.4436 0 
489.133 -469.514 28.4436 0
485.628 -480.127 28.2242 0
480.206 -487.889 28.2242 0
474.275 -494.625 28.2242 0
466.178 -502.532 28.3339 0
445.639 -523.915 28.4436 0
441.243 -528.527 28.2242 0 
437.032 -534.918 28.2242 0
433.435 -542.799 28.3329 0
431.303 -550.687 28.2242 0
430.398 -560.046 28.2242 0
430.398 -582.619 28.2242 1 #Kurowski Stn, Newport
